HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen(12-28 23:36:04)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-28 23:36:04
End Time: 2025-12-29 01:16:09
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
802.096500,66.666667,0.030400,820.883250,0.000000,0.182400
802.096500,100.000000,0.000000,820.883250,0.000000,0.212800
814.771000,75.000000,0.030400,815.763167,0.000000,0.182400
813.383500,66.666667,0.030400,814.883600,0.000000,0.212800
801.793500,66.666667,0.000000,814.883600,0.000000,0.212800
823.114000,66.666667,0.030400,826.280000,0.000000,0.182400
823.114000,100.000000,0.030400,826.280000,0.000000,0.212800
802.652500,66.666667,0.000000,805.337750,0.000000,0.182400
797.293000,66.666667,0.030400,794.271750,0.000000,0.212800
796.323500,75.000000,0.000000,793.150500,0.000000,0.212800
790.326500,66.666667,0.030400,790.822200,0.000000,0.182400
788.823500,66.666667,0.030400,788.322500,0.000000,0.212800
792.483500,66.666667,0.000000,792.770625,0.000000,0.182400
810.411500,75.000000,0.030400,810.879833,0.000000,0.212800
819.731500,66.666667,0.030400,816.322750,0.000000,0.182400
815.370500,66.666667,0.030400,815.530750,0.000000,0.212800
828.508500,75.000000,0.030400,826.760500,0.000000,0.212800
828.508500,100.000000,0.000000,826.760500,0.000000,0.182400
817.280000,66.666667,0.030400,818.992125,0.000000,0.212800
816.385500,66.666667,0.030400,811.514500,0.000000,0.182400
841.298000,75.000000,0.030400,811.514500,0.000000,0.212800
841.298000,100.000000,0.000000,811.514500,0.000000,0.182400
832.484000,66.666667,0.030400,830.955000,0.000000,0.212800
832.484000,100.000000,0.030400,830.955000,0.000000,0.212800
836.900000,66.666667,0.030400,836.986700,0.000000,0.182400
836.900000,100.000000,0.030400,836.986700,0.000000,0.212800
817.665500,66.666667,0.030400,818.085875,0.000000,0.182400
823.906500,75.000000,0.060800,814.028750,0.000000,0.212800
813.506000,66.666667,0.000000,812.178750,0.000000,0.182400
816.840000,66.666667,0.030400,814.247500,0.000000,0.212800
816.269500,75.000000,0.030400,814.247500,0.000000,0.212800
816.269500,100.000000,0.030400,814.247500,0.000000,0.182400
834.444500,66.666667,0.000000,837.382750,0.000000,0.212800
834.444500,100.000000,0.030400,837.382750,0.000000,0.182400
834.444500,100.000000,0.030400,837.382750,0.000000,0.212800
834.444500,100.000000,0.030400,837.382750,0.000000,0.182400
834.444500,100.000000,0.000000,837.382750,0.000000,0.212800
834.444500,100.000000,0.030400,837.382750,0.000000,0.182400
802.828000,66.666667,0.000000,837.382750,0.000000,0.212800
825.415500,66.666667,0.030400,821.076000,0.000000,0.212800
825.415500,100.000000,0.000000,821.076000,0.000000,0.182400
821.009500,66.666667,0.030400,821.113900,0.000000,0.212800
804.676000,66.666667,0.030400,821.113900,0.000000,0.212800
833.285500,66.666667,0.030400,832.462000,0.000000,0.182400
833.285500,100.000000,0.030400,832.462000,0.000000,0.212800
839.304500,66.666667,0.000000,835.272900,0.000000,0.182400
830.235500,66.666667,0.030400,830.910500,0.000000,0.212800
830.235500,100.000000,0.030400,830.910500,0.000000,0.182400
800.067500,66.666667,0.030400,793.955500,0.000000,0.212800
809.110000,66.666667,0.000000,808.894000,0.000000,0.212800
812.443000,66.666667,0.000000,812.811000,0.000000,0.182400
821.088000,75.000000,0.000000,812.811000,0.000000,0.212800
821.088000,100.000000,0.000000,812.811000,0.000000,0.182400
810.434000,66.666667,0.000000,810.039500,0.000000,0.212800
836.379000,75.000000,0.030400,828.976000,0.000000,0.182400
840.377500,66.666667,0.000000,828.976000,0.000000,0.212800
840.377500,100.000000,0.030400,828.976000,0.000000,0.212800
812.687000,66.666667,0.030400,808.780250,0.000000,0.182400
755.424250,50.000000,0.030400,759.345500,0.000000,0.212800
733.006000,0.000000,0.000000,740.130643,0.000000,0.182400
699.607833,0.000000,0.030400,705.423786,0.000000,0.212800
658.682625,0.000000,0.030400,668.413750,0.000000,0.182400
618.926167,0.000000,0.000000,627.945429,0.000000,0.212800
593.146167,0.000000,0.030400,602.516000,0.000000,0.212800
553.501333,0.000000,0.030400,559.980643,0.000000,0.182400
507.909875,0.000000,0.030400,517.504357,0.000000,0.212800
461.744500,0.000000,0.030400,470.171667,0.000000,0.152000
421.963167,0.000000,0.000000,430.971571,0.000000,0.243200
376.810500,0.000000,0.030400,391.298500,0.000000,0.182400
331.755333,0.000000,0.030400,341.121929,0.000000,0.212800
292.616000,0.000000,0.000000,301.075917,0.000000,0.212800
244.944125,0.000000,0.030400,256.423929,0.000000,0.182400
197.678500,0.000000,0.030400,209.750071,0.000000,0.212800
174.763333,0.000000,0.091200,183.035583,0.000000,0.182400
142.682167,0.000000,0.364800,145.259357,0.000000,0.212800
111.310250,0.000000,0.516800,119.413917,0.000000,0.182400
73.167667,0.000000,0.608000,77.873571,0.000000,0.212800
48.482500,0.000000,0.273600,51.069917,0.000000,0.212800
65.911125,0.000000,0.121600,56.890071,0.000000,0.182400
50.656167,0.000000,0.091200,61.061286,0.000000,0.212800
33.760000,0.000000,0.121600,35.888250,0.000000,0.182400
23.851500,0.000000,0.152000,21.164000,0.000000,0.212800
19.776250,0.000000,0.091200,16.822667,0.000000,0.212800
17.673333,0.000000,0.121600,17.662929,0.000000,0.182400
