HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen.(12-25 01:54:06)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-25 01:54:06
End Time: 2025-12-25 03:14:10
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
234.271500,0.000000,0.121600,227.785833,0.000000,0.212800
214.647333,0.000000,0.030400,225.771714,0.000000,0.182400
177.622375,0.000000,0.091200,188.405667,0.000000,0.212800
152.335833,0.000000,0.212800,154.401071,0.000000,0.212800
106.896667,0.000000,0.030400,108.529833,0.000000,0.182400
64.577833,0.000000,0.121600,68.860929,0.000000,0.212800
24.415625,0.000000,0.486400,32.788643,0.000000,0.182400
19.153500,0.000000,0.091200,19.907917,0.000000,0.212800
19.964000,0.000000,0.121600,18.077000,0.000000,0.182400
24.245250,0.000000,0.091200,25.149917,0.000000,0.212800
53.443833,0.000000,0.060800,44.507143,0.000000,0.212800
66.481167,0.000000,0.060800,66.489417,0.000000,0.182400
59.666500,0.000000,0.091200,60.089571,0.000000,0.212800
44.323500,0.000000,0.091200,43.548929,0.000000,0.182400
49.964500,0.000000,0.152000,52.083417,0.000000,0.212800
35.538500,0.000000,0.091200,41.576000,0.000000,0.182400
32.534125,0.000000,0.152000,25.088667,0.000000,0.212800
43.181500,0.000000,0.060800,39.052214,0.000000,0.212800
28.803333,0.000000,0.091200,36.976167,0.000000,0.182400
37.205167,0.000000,0.121600,34.849500,0.000000,0.212800
36.903250,0.000000,0.060800,47.271286,0.000000,0.182400
19.224500,0.000000,0.152000,19.743417,0.000000,0.212800
22.954667,0.000000,0.091200,20.510714,0.000000,0.182400
31.095625,0.000000,0.091200,29.721917,0.000000,0.212800
24.534333,0.000000,0.091200,35.124500,0.000000,0.212800
28.219167,0.000000,0.121600,21.732917,0.000000,0.182400
31.846833,0.000000,0.091200,33.931000,0.000000,0.212800
51.336250,0.000000,0.091200,43.429714,0.000000,0.182400
53.209500,0.000000,0.060800,48.440667,0.000000,0.212800
52.777167,0.000000,0.091200,47.208214,0.000000,0.182400
79.522125,0.000000,0.121600,73.809000,0.000000,0.212800
56.645833,0.000000,0.030400,63.787643,0.000000,0.212800
53.288333,0.000000,0.182400,36.196750,0.000000,0.182400
104.835500,0.000000,0.060800,103.223357,0.000000,0.212800
96.952875,0.000000,0.030400,105.020429,0.000000,0.182400
65.991333,0.000000,0.091200,76.501833,0.000000,0.212800
34.438833,0.000000,0.212800,41.891857,0.000000,0.182400
24.594000,0.000000,0.152000,33.944167,0.000000,0.212800
23.614500,0.000000,0.091200,26.278500,0.000000,0.212800
16.494667,0.000000,0.121600,19.810333,0.000000,0.182400
21.038125,0.000000,0.091200,22.183571,0.000000,0.212800
17.725500,0.000000,0.091200,15.429571,0.000000,0.182400
15.109667,0.000000,0.121600,15.458167,0.000000,0.212800
22.249333,0.000000,0.060800,20.747571,0.000000,0.182400
17.484625,0.000000,0.121600,19.132583,0.000000,0.212800
21.309167,0.000000,0.091200,17.029286,0.000000,0.212800
18.967167,0.000000,0.091200,15.334643,0.000000,0.182400
18.246625,0.000000,0.121600,16.197917,0.000000,0.212800
19.435667,0.000000,0.091200,21.991357,0.000000,0.182400
22.238667,0.000000,0.091200,22.508417,0.000000,0.182400
27.962167,0.000000,0.091200,29.975214,0.000000,0.243200
25.343375,0.000000,0.121600,25.982333,0.000000,0.182400
28.181500,0.000000,0.091200,26.721786,0.000000,0.212800
27.252667,0.000000,0.091200,30.536286,0.000000,0.182400
31.055500,0.000000,0.091200,29.021083,0.000000,0.212800
31.876500,0.000000,0.091200,38.653286,0.000000,0.182400
36.205333,0.000000,0.121600,33.023333,0.000000,0.212800
49.300500,0.000000,0.060800,41.774143,0.000000,0.182400
27.621125,0.000000,0.121600,38.755167,0.000000,0.212800
20.186500,0.000000,0.121600,23.291000,0.000000,0.212800
19.793167,0.000000,0.121600,18.213643,0.000000,0.182400
31.027125,0.000000,0.060800,24.747417,0.000000,0.212800
38.235167,0.000000,0.091200,37.458214,0.000000,0.182400
39.304500,0.000000,0.091200,38.093167,0.000000,0.212800
73.314167,0.000000,0.091200,68.703429,0.000000,0.182400
86.957000,0.000000,0.030400,88.574750,0.000000,0.212800
71.505000,0.000000,0.091200,77.484429,0.000000,0.212800
49.352333,0.000000,0.121600,58.494571,0.000000,0.182400
29.953000,0.000000,0.212800,32.097417,0.000000,0.212800
49.289333,0.000000,0.060800,35.559286,0.000000,0.182400
