HoloWAN Recorder File (www.msytest.com)
Operator: "中国电信" NetworkType: "Unknown" SignalStrength: -115(dbm)
test_name: "xicen(01-17 21:59:55)"
Destination: "172.30.153.236:8081"
Start Time: 2026-01-17 21:59:55
End Time: 2026-01-17 23:39:59
Interval(sec): 0.1
Packet Size(byte): 500
Loss Average: 10
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
54.76,100.00,0.000000,54.76,20.00,0.166400
56.54,66.67,0.041600,56.54,0.00,0.249600
56.54,50.00,0.041600,56.54,20.00,0.166400
64.82,50.00,0.041600,64.82,0.00,0.208000
84.77,33.33,0.083200,84.77,0.00,0.208000
84.77,0.00,0.083200,84.77,0.00,0.208000
38.91,100.00,0.000000,38.91,0.00,0.208000
74.59,50.00,0.041600,74.59,0.00,0.166400
74.59,0.00,0.083200,74.59,0.00,0.208000
34.66,66.67,0.041600,34.66,0.00,0.208000
26.34,0.00,0.083200,26.34,0.00,0.208000
19.57,33.33,0.083200,19.57,0.00,0.208000
30.97,0.00,0.083200,30.97,0.00,0.166400
39.95,0.00,0.083200,39.95,0.00,0.208000
64.60,33.33,0.083200,64.60,0.00,0.208000
64.60,50.00,0.041600,64.60,0.00,0.208000
45.62,33.33,0.083200,45.62,0.00,0.208000
28.74,0.00,0.083200,28.74,0.00,0.208000
31.22,0.00,0.083200,31.22,20.00,0.166400
34.91,66.67,0.041600,34.91,0.00,0.208000
44.19,0.00,0.083200,44.19,0.00,0.208000
15.19,33.33,0.083200,15.19,0.00,0.208000
44.92,0.00,0.083200,44.92,0.00,0.208000
34.80,0.00,0.083200,34.80,20.00,0.166400
27.98,33.33,0.083200,27.98,0.00,0.208000
35.66,0.00,0.083200,35.66,0.00,0.208000
49.30,33.33,0.083200,49.30,0.00,0.208000
27.45,0.00,0.083200,27.45,0.00,0.208000
30.06,33.33,0.083200,30.06,20.00,0.166400
40.99,0.00,0.083200,40.99,0.00,0.208000
57.49,50.00,0.041600,57.49,0.00,0.208000
57.49,66.67,0.041600,57.49,0.00,0.208000
44.95,0.00,0.083200,44.95,0.00,0.208000
35.15,33.33,0.083200,35.15,20.00,0.166400
29.98,0.00,0.124800,29.98,0.00,0.208000
35.26,50.00,0.041600,35.26,0.00,0.208000
28.28,33.33,0.083200,28.28,0.00,0.208000
53.42,50.00,0.041600,53.42,0.00,0.208000
53.42,66.67,0.041600,53.42,0.00,0.166400
19.26,0.00,0.083200,19.26,0.00,0.208000
25.18,0.00,0.083200,25.18,0.00,0.208000
18.74,66.67,0.041600,18.74,0.00,0.208000
28.27,100.00,0.000000,28.27,0.00,0.208000
54.76,100.00,0.000000,54.76,0.00,0.166400
54.76,0.00,0.083200,54.76,0.00,0.208000
37.26,100.00,0.000000,37.26,0.00,0.208000
28.39,66.67,0.041600,28.39,0.00,0.208000
35.13,100.00,0.000000,35.13,20.00,0.166400
44.97,66.67,0.041600,44.97,0.00,0.208000
54.24,50.00,0.041600,54.24,0.00,0.208000
54.24,50.00,0.041600,54.24,0.00,0.208000
66.33,66.67,0.041600,66.33,0.00,0.208000
25.37,50.00,0.041600,25.37,0.00,0.208000
87.43,33.33,0.083200,87.43,0.00,0.208000
87.43,50.00,0.041600,87.43,20.00,0.166400
38.77,0.00,0.083200,38.77,0.00,0.208000
46.13,33.33,0.083200,46.13,0.00,0.208000
55.45,50.00,0.041600,55.45,0.00,0.208000
55.45,33.33,0.083200,55.45,0.00,0.208000
35.68,0.00,0.083200,35.68,20.00,0.166400
30.88,0.00,0.083200,30.88,0.00,0.208000
42.65,66.67,0.041600,42.65,0.00,0.208000
25.09,100.00,0.000000,25.09,0.00,0.208000
34.78,33.33,0.083200,34.78,0.00,0.208000
37.50,0.00,0.083200,37.50,0.00,0.166400
18.72,0.00,0.083200,18.72,0.00,0.208000
30.23,66.67,0.041600,30.23,0.00,0.208000
35.07,0.00,0.083200,35.07,20.00,0.166400
34.46,33.33,0.083200,34.46,0.00,0.249600
79.07,50.00,0.041600,79.07,0.00,0.166400
79.07,0.00,0.083200,79.07,0.00,0.208000
34.68,66.67,0.041600,34.68,0.00,0.208000
45.23,50.00,0.041600,45.23,0.00,0.208000
55.11,33.33,0.083200,55.11,0.00,0.208000
55.11,0.00,0.083200,55.11,0.00,0.166400
40.11,50.00,0.041600,40.11,0.00,0.208000
38.87,33.33,0.083200,38.87,0.00,0.208000
35.15,50.00,0.041600,35.15,0.00,0.208000
46.35,33.33,0.083200,46.35,0.00,0.208000
41.08,50.00,0.041600,41.08,0.00,0.208000
24.71,66.67,0.041600,24.71,20.00,0.166400
35.07,0.00,0.083200,35.07,0.00,0.208000
47.89,0.00,0.083200,47.89,0.00,0.208000
34.91,66.67,0.041600,34.91,0.00,0.208000
25.99,0.00,0.083200,25.99,0.00,0.166400
54.53,33.33,0.083200,54.53,0.00,0.208000
54.53,50.00,0.041600,54.53,0.00,0.208000
20.30,50.00,0.041600,20.30,0.00,0.208000
28.27,66.67,0.041600,28.27,0.00,0.208000
35.07,50.00,0.041600,35.07,0.00,0.208000
44.41,33.33,0.083200,44.41,0.00,0.166400
57.76,50.00,0.041600,57.76,0.00,0.208000
57.76,50.00,0.041600,57.76,0.00,0.208000
18.80,66.67,0.041600,18.80,0.00,0.208000
27.29,50.00,0.041600,27.29,20.00,0.166400
34.73,66.67,0.041600,34.73,0.00,0.208000
31.02,0.00,0.083200,31.02,0.00,0.208000
34.58,100.00,0.000000,34.58,0.00,0.208000
45.20,66.67,0.041600,45.20,0.00,0.208000
35.38,50.00,0.041600,35.38,0.00,0.208000
65.48,66.67,0.041600,65.48,0.00,0.208000
65.48,50.00,0.041600,65.48,20.00,0.166400
45.18,100.00,0.000000,45.18,0.00,0.208000
